flightId,flightNo,departureAirport,departureTime,arrivalAirport,arrivalTime,flyDur,historicalFlyDur,aircraftNo,aircraftType,isInternational,fixedSucessor
12736,ZH9388,DLC,2017-11-20 14:40:00,CGO,2017-11-20 16:45:00,02:08:00,02:08:00,B1518,738,FALSE,NULL
12737,ZH9391,HHA,2017-11-20 15:50:00,TNA,2017-11-20 17:50:00,02:00:00,02:00:00,B5363,738,FALSE,NULL
12738,ZH9391,NNG,2017-11-20 13:20:00,HHA,2017-11-20 14:40:00,01:34:00,01:34:00,B5363,738,FALSE,NULL
12740,ZH9897,SZX,2017-11-20 20:15:00,HFE,2017-11-20 22:30:00,02:05:00,02:05:00,B5109,739,FALSE,NULL
12741,ZH9898,HFE,2017-11-20 23:25:00,SZX,2017-11-21 01:55:00,02:27:00,02:27:00,B5109,739,FALSE,NULL
12744,ZH9901,SZX,2017-11-20 08:20:00,TNA,2017-11-20 11:05:00,02:46:00,02:46:00,B7083,738,FALSE,NULL
12745,ZH9902,TNA,2017-11-20 12:05:00,SZX,2017-11-20 15:05:00,03:04:00,03:04:00,B7083,738,FALSE,NULL
12746,ZH9903,SZX,2017-11-20 11:30:00,TNA,2017-11-20 14:25:00,02:46:00,02:46:00,B5109,739,FALSE,NULL
12747,ZH9904,TNA,2017-11-20 16:00:00,SZX,2017-11-20 19:00:00,03:04:00,03:04:00,B5109,739,FALSE,NULL
12748,ZH9909,SZX,2017-11-20 20:15:00,WNZ,2017-11-20 22:00:00,01:39:00,01:39:00,B5106,739,FALSE,NULL
12749,ZH9910,WNZ,2017-11-20 23:30:00,SZX,2017-11-21 01:40:00,02:06:00,02:06:00,B5106,739,FALSE,NULL
12752,ZH9913,SZX,2017-11-20 14:40:00,TAO,2017-11-20 17:45:00,02:51:00,02:51:00,B1759,738,FALSE,NULL
12753,ZH9914,TAO,2017-11-20 18:50:00,SZX,2017-11-20 22:10:00,03:25:00,03:25:00,B1759,738,FALSE,NULL
12756,ZH9919,SZX,2017-11-20 18:50:00,HYN,2017-11-20 20:50:00,01:53:00,01:53:00,B5690,738,FALSE,NULL
12757,ZH9920,HYN,2017-11-20 22:05:00,SZX,2017-11-21 00:45:00,02:12:00,02:12:00,B5690,738,FALSE,NULL
12774,ZH9509,SZX,2017-11-20 12:50:00,KHN,2017-11-20 14:30:00,01:34:00,01:34:00,B5102,739,FALSE,NULL
12775,ZH9509,KHN,2017-11-20 15:20:00,PVG,2017-11-20 17:00:00,01:34:00,01:34:00,B5102,739,FALSE,NULL
12776,ZH9510,KHN,2017-11-20 20:45:00,SZX,2017-11-20 22:35:00,01:48:00,01:48:00,B5102,739,FALSE,NULL
12777,ZH9510,PVG,2017-11-20 18:05:00,KHN,2017-11-20 20:00:00,01:44:00,01:44:00,B5102,739,FALSE,NULL
12791,ZH9703,WUX,2017-11-20 13:30:00,XMN,2017-11-20 15:30:00,02:01:00,02:01:00,B1517,738,FALSE,NULL
12792,ZH9703,SHE,2017-11-20 10:15:00,WUX,2017-11-20 12:45:00,02:35:00,02:35:00,B1517,738,FALSE,NULL
12793,ZH9704,XMN,2017-11-20 16:30:00,WUX,2017-11-20 18:40:00,01:57:00,01:57:00,B1517,738,FALSE,NULL
12794,ZH9704,WUX,2017-11-20 19:45:00,SHE,2017-11-20 22:00:00,02:15:00,02:15:00,B1517,738,FALSE,NULL
12801,ZH9759,LYI,2017-11-20 12:35:00,NGB,2017-11-20 14:20:00,01:45:00,01:45:00,B5378,738,FALSE,NULL
12802,ZH9226,INC,2017-11-20 15:00:00,XIY,2017-11-20 16:25:00,01:18:00,01:18:00,B5736,738,FALSE,NULL
12803,ZH9226,XIY,2017-11-20 17:30:00,CAN,2017-11-20 20:15:00,02:45:00,02:45:00,B5736,738,FALSE,NULL
12806,ZH9239,SZX,2017-11-20 15:40:00,ZGC,2017-11-20 19:10:00,03:30:00,03:30:00,B5775,738,FALSE,NULL
12807,ZH9239,ZGC,2017-11-20 20:00:00,URC,2017-11-20 22:50:00,02:50:00,02:50:00,B5775,738,FALSE,NULL
12808,ZH9240,ZGC,2017-11-20 13:50:00,SZX,2017-11-20 17:00:00,03:10:00,03:10:00,B5771,738,FALSE,NULL
12809,ZH9240,URC,2017-11-20 10:10:00,ZGC,2017-11-20 12:50:00,02:40:00,02:40:00,B5771,738,FALSE,NULL
12810,ZH9241,NTG,2017-11-20 19:05:00,NNG,2017-11-20 21:55:00,02:50:00,02:50:00,B5357,738,FALSE,NULL
12811,ZH9242,NNG,2017-11-20 07:00:00,NTG,2017-11-20 09:40:00,02:40:00,02:40:00,B5357,738,FALSE,NULL
12812,ZH9243,NTG,2017-11-20 10:25:00,HRB,2017-11-20 13:55:00,03:30:00,03:30:00,B5357,738,FALSE,NULL
12813,ZH9244,HRB,2017-11-20 15:30:00,NTG,2017-11-20 18:20:00,02:50:00,02:50:00,B5357,738,FALSE,NULL
12834,ZH9997,CAN,2017-11-20 18:55:00,JDZ,2017-11-20 20:45:00,01:50:00,01:50:00,B5671,738,FALSE,NULL
12835,ZH9998,JDZ,2017-11-20 22:20:00,CAN,2017-11-21 00:20:00,02:00:00,02:00:00,B5671,738,FALSE,NULL
12837,ZH9801,SZX,2017-11-20 07:05:00,WUX,2017-11-20 09:25:00,02:16:00,02:16:00,B5440,738,FALSE,NULL
12838,ZH9802,WUX,2017-11-20 10:15:00,SZX,2017-11-20 12:50:00,02:45:00,02:45:00,B5440,738,FALSE,NULL
12839,ZH9803,SZX,2017-11-20 09:05:00,WUX,2017-11-20 11:25:00,02:16:00,02:16:00,B1711,738,FALSE,NULL
12840,ZH9804,WUX,2017-11-20 12:15:00,SZX,2017-11-20 15:00:00,02:45:00,02:45:00,B1711,738,FALSE,NULL
12841,ZH9805,SZX,2017-11-20 10:15:00,WUX,2017-11-20 12:45:00,02:16:00,02:16:00,B5441,738,FALSE,NULL
12842,ZH9806,WUX,2017-11-20 14:30:00,SZX,2017-11-20 17:05:00,02:45:00,02:45:00,B5441,738,FALSE,NULL
12845,ZH9809,SZX,2017-11-20 16:05:00,WUX,2017-11-20 18:20:00,02:16:00,02:16:00,B5186,738,FALSE,NULL
12846,ZH9810,WUX,2017-11-20 20:15:00,SZX,2017-11-20 23:00:00,02:45:00,02:45:00,B5606,738,FALSE,NULL
12847,ZH9811,SZX,2017-11-20 19:05:00,WUX,2017-11-20 21:25:00,02:16:00,02:16:00,B5441,738,FALSE,NULL
12848,ZH9812,WUX,2017-11-20 22:40:00,SZX,2017-11-21 01:25:00,02:45:00,02:45:00,B5441,738,FALSE,NULL
12849,ZH9813,SZX,2017-11-20 21:45:00,WUX,2017-11-21 00:10:00,02:16:00,02:16:00,B1755,738,FALSE,NULL
12850,ZH9814,WUX,2017-11-20 07:35:00,SZX,2017-11-20 10:10:00,02:45:00,02:45:00,B5412,738,FALSE,NULL
12851,ZH9821,CAN,2017-11-20 08:35:00,WUX,2017-11-20 10:50:00,02:17:00,02:17:00,B5613,738,FALSE,NULL
12852,ZH9822,WUX,2017-11-20 11:50:00,CAN,2017-11-20 14:20:00,02:43:00,02:43:00,B5613,738,FALSE,NULL
12853,ZH9823,CAN,2017-11-20 14:25:00,WUX,2017-11-20 16:50:00,02:17:00,02:17:00,B5737,738,FALSE,NULL
12854,ZH9824,WUX,2017-11-20 15:25:00,CAN,2017-11-20 18:10:00,02:43:00,02:43:00,B5671,738,FALSE,NULL
12855,ZH9827,CAN,2017-11-20 22:15:00,WUX,2017-11-21 00:35:00,02:17:00,02:17:00,B5736,738,FALSE,NULL
12856,ZH9828,WUX,2017-11-20 07:20:00,CAN,2017-11-20 09:50:00,02:43:00,02:43:00,B1939,738,FALSE,NULL
12857,ZH9313,SZX,2017-11-20 20:55:00,HAK,2017-11-20 22:20:00,01:20:00,01:20:00,B5772,738,FALSE,NULL
12858,ZH9314,HAK,2017-11-20 23:15:00,SZX,2017-11-21 00:35:00,01:15:00,01:15:00,B5772,738,FALSE,NULL
12859,ZH9315,SZX,2017-11-20 22:00:00,HAK,2017-11-20 23:10:00,01:20:00,01:20:00,B5410,738,FALSE,NULL
12860,ZH9426,CKG,2017-11-20 14:50:00,SZX,2017-11-20 16:55:00,02:07:00,02:07:00,B5412,738,FALSE,NULL
12861,ZH9427,SZX,2017-11-20 16:40:00,CKG,2017-11-20 19:10:00,02:26:00,02:26:00,B7083,738,FALSE,NULL
12862,ZH9428,CKG,2017-11-20 08:50:00,SZX,2017-11-20 10:55:00,02:07:00,02:07:00,B1712,738,FALSE,NULL
12863,ZH9429,SZX,2017-11-20 17:25:00,CKG,2017-11-20 19:40:00,02:26:00,02:26:00,B1937,738,FALSE,NULL
12864,ZH9430,CKG,2017-11-20 21:10:00,SZX,2017-11-20 23:20:00,02:07:00,02:07:00,B7083,738,FALSE,NULL
12865,ZH9642,YNT,2017-11-20 18:25:00,SZX,2017-11-20 22:05:00,03:40:00,03:40:00,B5860,738,FALSE,NULL
12866,ZH9642,CGQ,2017-11-20 15:25:00,YNT,2017-11-20 17:20:00,01:55:00,01:55:00,B5860,738,FALSE,NULL
12869,ZH9645,SZX,2017-11-20 17:50:00,KHN,2017-11-20 19:30:00,01:34:00,01:34:00,B5771,738,FALSE,NULL
12870,ZH9645,KHN,2017-11-20 20:20:00,CGQ,2017-11-20 23:20:00,03:00:00,03:00:00,B5771,738,FALSE,NULL
12871,ZH9646,KHN,2017-11-20 12:20:00,SZX,2017-11-20 14:20:00,01:48:00,01:48:00,B5186,738,FALSE,NULL
12872,ZH9646,CGQ,2017-11-20 08:05:00,KHN,2017-11-20 11:30:00,03:25:00,03:25:00,B5186,738,FALSE,NULL
12879,ZH9657,CAN,2017-11-20 18:25:00,SHE,2017-11-20 22:10:00,03:45:00,03:45:00,B1940,738,FALSE,NULL
12880,ZH9658,SHE,2017-11-20 08:45:00,CAN,2017-11-20 12:55:00,04:10:00,04:10:00,B5365,738,FALSE,NULL
12881,ZH9074,TPE,2017-11-20 17:35:00,SZX,2017-11-20 19:30:00,02:09:00,02:09:00,B1756,738,TRUE,NULL
12882,ZH9081,NNG,2017-11-20 08:25:00,TPE,2017-11-20 10:45:00,02:26:00,02:26:00,B1710,738,TRUE,NULL
12883,ZH9082,TPE,2017-11-20 18:35:00,NNG,2017-11-20 21:20:00,02:59:00,02:59:00,B1710,738,TRUE,NULL
12890,ZH9095,WUX,2017-11-20 13:10:00,HKG,2017-11-20 15:40:00,02:30:00,02:30:00,B5413,738,TRUE,NULL
12891,ZH9316,HAK,2017-11-20 23:55:00,SZX,2017-11-21 01:10:00,01:15:00,01:15:00,B5410,738,FALSE,NULL
12892,ZH9317,SZX,2017-11-20 22:55:00,HAK,2017-11-21 00:10:00,01:20:00,01:20:00,B5612,738,FALSE,NULL
12893,ZH9318,HAK,2017-11-20 06:40:00,SZX,2017-11-20 07:55:00,01:15:00,01:15:00,B5411,738,FALSE,NULL
12896,ZH9323,SZX,2017-11-20 10:55:00,SYX,2017-11-20 12:50:00,01:55:00,01:55:00,B5615,738,FALSE,NULL
12897,ZH9324,SYX,2017-11-20 13:55:00,SZX,2017-11-20 15:45:00,01:50:00,01:50:00,B5615,738,FALSE,NULL
12898,ZH9325,SZX,2017-11-20 06:45:00,NNG,2017-11-20 08:20:00,01:39:00,01:39:00,B5617,738,FALSE,NULL
12899,ZH9326,NNG,2017-11-20 23:55:00,SZX,2017-11-21 01:40:00,01:26:00,01:26:00,B5402,738,FALSE,NULL
12900,ZH9329,SZX,2017-11-20 22:10:00,ZHA,2017-11-20 23:20:00,01:11:00,01:11:00,B1712,738,FALSE,NULL
12901,ZH9330,ZHA,2017-11-20 07:50:00,SZX,2017-11-20 08:50:00,01:02:00,01:02:00,B1755,738,FALSE,NULL
12904,ZH9337,SZX,2017-11-20 07:00:00,XFN,2017-11-20 09:10:00,02:10:00,02:10:00,B5317,738,FALSE,NULL
12905,ZH9338,XFN,2017-11-20 09:55:00,SZX,2017-11-20 12:20:00,02:25:00,02:25:00,B5317,738,FALSE,NULL
12906,ZH9343,SZX,2017-11-20 07:10:00,CGO,2017-11-20 10:00:00,02:26:00,02:26:00,B5859,738,FALSE,NULL
12907,ZH9343,CGO,2017-11-20 11:10:00,KRY,2017-11-20 16:00:00,04:50:00,04:50:00,B5859,738,FALSE,NULL
12908,ZH9344,CGO,2017-11-20 23:10:00,SZX,2017-11-21 01:50:00,02:35:00,02:35:00,B5859,738,FALSE,NULL
12909,ZH9344,KRY,2017-11-20 17:30:00,CGO,2017-11-20 21:40:00,04:10:00,04:10:00,B5859,738,FALSE,NULL
12912,ZH9359,NNG,2017-11-20 11:40:00,JJN,2017-11-20 13:35:00,01:55:00,01:55:00,B5410,738,FALSE,NULL
12913,ZH9867,CAN,2017-11-20 16:45:00,NKG,2017-11-20 19:15:00,02:09:00,02:09:00,B5613,738,FALSE,NULL
12914,ZH9868,NKG,2017-11-20 20:35:00,CAN,2017-11-20 23:00:00,02:31:00,02:31:00,B5411,738,FALSE,NULL
12917,ZH9431,SZX,2017-11-20 20:25:00,CKG,2017-11-20 22:45:00,02:26:00,02:26:00,B1993,738,FALSE,NULL
12918,ZH9432,CKG,2017-11-20 07:45:00,SZX,2017-11-20 09:45:00,02:07:00,02:07:00,B5690,738,FALSE,NULL
12929,ZH9459,CAN,2017-11-20 21:10:00,CKG,2017-11-20 23:30:00,02:20:00,02:20:00,B5187,738,FALSE,NULL
12930,ZH9460,CKG,2017-11-20 08:00:00,CAN,2017-11-20 10:00:00,02:00:00,02:00:00,B1935,738,FALSE,NULL
12931,ZH9461,CKG,2017-11-20 07:30:00,NKG,2017-11-20 09:30:00,02:01:00,02:01:00,B5361,738,FALSE,NULL
12932,ZH9462,NKG,2017-11-20 10:55:00,CKG,2017-11-20 13:30:00,02:34:00,02:34:00,B5361,738,FALSE,NULL
12933,ZH9463,CKG,2017-11-20 14:35:00,NKG,2017-11-20 17:00:00,02:01:00,02:01:00,B5361,738,FALSE,NULL
12934,ZH9464,NKG,2017-11-20 18:10:00,CKG,2017-11-20 20:35:00,02:34:00,02:34:00,B5361,738,FALSE,NULL
12937,ZH9965,CAN,2017-11-20 17:10:00,NTG,2017-11-20 19:30:00,02:18:00,02:18:00,B5360,738,FALSE,NULL
12938,ZH9966,NTG,2017-11-20 10:30:00,CAN,2017-11-20 13:15:00,02:42:00,02:42:00,B5401,738,FALSE,NULL
12941,ZH9971,CAN,2017-11-20 08:25:00,TNA,2017-11-20 11:05:00,02:53:00,02:53:00,B5360,738,FALSE,NULL
12942,ZH9972,TNA,2017-11-20 12:00:00,CAN,2017-11-20 14:45:00,03:03:00,03:03:00,B5360,738,FALSE,NULL
12945,ZH9672,CZX,2017-11-20 21:10:00,CAN,2017-11-20 23:30:00,02:20:00,02:20:00,B1935,738,FALSE,NULL
12946,ZH9672,HRB,2017-11-20 17:25:00,CZX,2017-11-20 20:25:00,03:00:00,03:00:00,B1935,738,FALSE,NULL
12947,ZH9673,CAN,2017-11-20 11:55:00,HRB,2017-11-20 16:30:00,04:35:00,04:35:00,B1935,738,FALSE,NULL
12948,ZH9096,HKG,2017-11-20 16:50:00,WUX,2017-11-20 19:10:00,02:20:00,02:20:00,B5413,738,TRUE,NULL
12949,ZH9097,WUX,2017-11-20 08:40:00,MFM,2017-11-20 11:20:00,03:01:00,03:01:00,B1940,738,TRUE,NULL
12950,ZH9098,MFM,2017-11-20 12:30:00,WUX,2017-11-20 14:50:00,02:25:00,02:25:00,B1940,738,TRUE,NULL
12957,ZH9107,SZX,2017-11-20 14:45:00,PEK,2017-11-20 18:05:00,03:10:00,03:10:00,B1757,738,FALSE,NULL
12958,ZH9108,PEK,2017-11-20 19:15:00,SZX,2017-11-20 22:45:00,03:39:00,03:39:00,B1757,738,FALSE,NULL
12963,ZH9724,WNZ,2017-11-20 21:10:00,SHE,2017-11-20 23:50:00,02:40:00,02:40:00,B1475,738,FALSE,NULL
12972,ZH9729,CGO,2017-11-20 13:50:00,SHE,2017-11-20 16:15:00,02:24:00,02:24:00,B1972,738,FALSE,NULL
12973,ZH9729,CKG,2017-11-20 11:10:00,CGO,2017-11-20 12:45:00,01:51:00,01:51:00,B1972,738,FALSE,NULL
12974,ZH9871,SZX,2017-11-20 07:50:00,HGH,2017-11-20 09:50:00,01:55:00,01:55:00,B1757,738,FALSE,NULL
12975,ZH9872,HGH,2017-11-20 11:05:00,SZX,2017-11-20 13:20:00,02:24:00,02:24:00,B1757,738,FALSE,NULL
12976,ZH9875,SZX,2017-11-20 09:55:00,HGH,2017-11-20 11:50:00,01:55:00,01:55:00,B5670,738,FALSE,NULL
12977,ZH9876,HGH,2017-11-20 12:50:00,SZX,2017-11-20 15:15:00,02:24:00,02:24:00,B5670,738,FALSE,NULL
12978,ZH9877,SZX,2017-11-20 11:50:00,HGH,2017-11-20 13:45:00,01:55:00,01:55:00,B5690,738,FALSE,NULL
12979,ZH9878,HGH,2017-11-20 14:50:00,SZX,2017-11-20 17:20:00,02:24:00,02:24:00,B5690,738,FALSE,NULL
12980,ZH9879,SZX,2017-11-20 13:50:00,HGH,2017-11-20 15:50:00,01:55:00,01:55:00,B5440,738,FALSE,NULL
12981,ZH9880,HGH,2017-11-20 17:05:00,SZX,2017-11-20 19:25:00,02:24:00,02:24:00,B5410,738,FALSE,NULL
12982,ZH9881,SZX,2017-11-20 16:00:00,HGH,2017-11-20 18:05:00,01:55:00,01:55:00,B5612,738,FALSE,NULL
12983,ZH9882,HGH,2017-11-20 19:05:00,SZX,2017-11-20 21:20:00,02:24:00,02:24:00,B5612,738,FALSE,NULL
12984,ZH9883,SZX,2017-11-20 18:00:00,HGH,2017-11-20 20:00:00,01:55:00,01:55:00,B5412,738,FALSE,NULL
12985,ZH9884,HGH,2017-11-20 21:00:00,SZX,2017-11-20 23:30:00,02:24:00,02:24:00,B5412,738,FALSE,NULL
12986,ZH9889,SZX,2017-11-20 06:35:00,HFE,2017-11-20 08:50:00,02:05:00,02:05:00,B5402,738,FALSE,NULL
12987,ZH9890,HFE,2017-11-20 22:30:00,SZX,2017-11-21 00:45:00,02:27:00,02:27:00,B5619,738,FALSE,NULL
12988,ZH9891,SZX,2017-11-20 08:15:00,HFE,2017-11-20 10:35:00,02:05:00,02:05:00,B5105,739,FALSE,NULL
12989,ZH9892,HFE,2017-11-20 11:30:00,SZX,2017-11-20 13:50:00,02:27:00,02:27:00,B5105,739,FALSE,NULL
12993,ZH9975,CAN,2017-11-20 15:20:00,TNA,2017-11-20 18:10:00,02:53:00,02:53:00,B5365,738,FALSE,NULL
12994,ZH9976,TNA,2017-11-20 19:10:00,CAN,2017-11-20 22:05:00,03:03:00,03:03:00,B5365,738,FALSE,NULL
12997,ZH9981,CAN,2017-11-20 18:10:00,HGH,2017-11-20 20:10:00,02:00:00,02:00:00,B5607,738,FALSE,NULL
12998,ZH9982,HGH,2017-11-20 21:15:00,CAN,2017-11-20 23:45:00,02:30:00,02:30:00,B5607,738,FALSE,NULL
13001,ZH9989,CAN,2017-11-20 21:00:00,HFE,2017-11-20 23:05:00,02:09:00,02:09:00,B5737,738,FALSE,NULL
13002,ZH9990,HFE,2017-11-20 06:40:00,CAN,2017-11-20 08:55:00,02:26:00,02:26:00,B1941,738,FALSE,NULL
13003,ZH9991,CAN,2017-11-20 07:55:00,KHN,2017-11-20 09:30:00,01:32:00,01:32:00,B5187,738,FALSE,NULL
13004,ZH9991,KHN,2017-11-20 10:30:00,TAO,2017-11-20 12:30:00,02:00:00,02:00:00,B5187,738,FALSE,NULL
13005,ZH9992,KHN,2017-11-20 17:30:00,CAN,2017-11-20 19:10:00,01:43:00,01:43:00,B5187,738,FALSE,NULL
13006,ZH9992,TAO,2017-11-20 14:00:00,KHN,2017-11-20 16:10:00,02:10:00,02:10:00,B5187,738,FALSE,NULL
13012,ZH9730,CGO,2017-11-20 20:40:00,CKG,2017-11-20 22:40:00,02:03:00,02:03:00,B1972,738,FALSE,NULL
13013,ZH9730,SHE,2017-11-20 17:05:00,CGO,2017-11-20 19:40:00,02:41:00,02:41:00,B1972,738,FALSE,NULL
13026,ZH9156,SYX,2017-11-20 18:50:00,PEK,2017-11-20 23:10:00,04:20:00,04:20:00,B5608,738,FALSE,NULL
13027,ZH9157,PEK,2017-11-20 06:20:00,WUX,2017-11-20 08:35:00,02:08:00,02:08:00,B5608,738,FALSE,NULL
13028,ZH9158,WUX,2017-11-20 09:35:00,PEK,2017-11-20 11:45:00,02:12:00,02:12:00,B5608,738,FALSE,NULL
13033,ZH9167,NNG,2017-11-20 09:20:00,PEK,2017-11-20 12:40:00,03:37:00,03:37:00,B5619,738,FALSE,NULL
13034,ZH9168,PEK,2017-11-20 13:45:00,NNG,2017-11-20 17:20:00,03:51:00,03:51:00,B5619,738,FALSE,NULL
13039,ZH9213,SZX,2017-11-20 14:35:00,XIY,2017-11-20 17:20:00,03:35:00,03:35:00,B1713,738,FALSE,NULL
13040,ZH9214,XIY,2017-11-20 12:35:00,SZX,2017-11-20 15:30:00,02:56:00,02:56:00,B1937,738,FALSE,NULL
13049,ZH9759,HRB,2017-11-20 09:20:00,LYI,2017-11-20 11:50:00,02:30:00,02:30:00,B5378,738,FALSE,NULL
13050,ZH9760,LYI,2017-11-20 18:30:00,HRB,2017-11-20 20:50:00,02:20:00,02:20:00,B5378,738,FALSE,NULL
13051,ZH9760,NGB,2017-11-20 16:00:00,LYI,2017-11-20 17:40:00,01:40:00,01:40:00,B5378,738,FALSE,NULL
13052,ZH9771,CTU,2017-11-20 18:20:00,KHN,2017-11-20 20:30:00,02:05:00,02:05:00,B1478,738,FALSE,NULL
13053,ZH9772,KHN,2017-11-20 14:40:00,CTU,2017-11-20 17:10:00,02:40:00,02:40:00,B1478,738,FALSE,NULL
13054,ZH9773,KHN,2017-11-20 08:05:00,KMG,2017-11-20 10:35:00,02:30:00,02:30:00,B1477,738,FALSE,NULL
13055,ZH9774,KMG,2017-11-20 11:40:00,KHN,2017-11-20 14:00:00,02:20:00,02:20:00,B1477,738,FALSE,NULL
13056,ZH9775,KHN,2017-11-20 15:10:00,CKG,2017-11-20 17:15:00,02:11:00,02:11:00,B1477,738,FALSE,NULL
13057,ZH9776,CKG,2017-11-20 18:25:00,KHN,2017-11-20 20:00:00,01:38:00,01:38:00,B1477,738,FALSE,NULL
13065,ZH9917,CAN,2017-11-20 06:30:00,KHN,2017-11-20 08:10:00,01:32:00,01:32:00,B1478,738,FALSE,NULL
13066,ZH9918,KHN,2017-11-20 21:00:00,CAN,2017-11-20 22:50:00,01:43:00,01:43:00,B1477,738,FALSE,NULL
13067,ZH9411,SZX,2017-11-21 07:05:00,KMG,2017-11-21 09:40:00,02:35:00,02:35:00,B5361,738,FALSE,NULL
13068,ZH9412,KMG,2017-11-21 10:55:00,SZX,2017-11-21 13:10:00,02:01:00,02:01:00,B5361,738,FALSE,NULL
13069,ZH9413,SZX,2017-11-21 12:05:00,KMG,2017-11-21 14:40:00,02:35:00,02:35:00,B5345,738,FALSE,NULL
13070,ZH9414,KMG,2017-11-21 16:00:00,SZX,2017-11-21 18:15:00,02:01:00,02:01:00,B5345,738,FALSE,NULL
13071,ZH9415,SZX,2017-11-21 21:15:00,KMG,2017-11-21 23:50:00,02:35:00,02:35:00,B5345,738,FALSE,NULL
13072,ZH9416,KMG,2017-11-21 07:20:00,SZX,2017-11-21 09:40:00,02:01:00,02:01:00,B5322,738,FALSE,NULL
13073,ZH9421,SZX,2017-11-21 07:35:00,CKG,2017-11-21 09:50:00,02:26:00,02:26:00,B5412,738,FALSE,NULL
13075,ZH9001,SZX,2017-11-21 16:35:00,BKK,2017-11-21 19:45:00,03:08:00,03:08:00,B1758,738,TRUE,NULL
13076,ZH9002,BKK,2017-11-21 20:45:00,SZX,2017-11-21 23:35:00,02:42:00,02:42:00,B1758,738,TRUE,NULL
13081,ZH9007,CAN,2017-11-21 23:55:00,BKK,2017-11-22 03:00:00,03:05:00,03:05:00,B1940,738,TRUE,NULL
13082,ZH9007,WUX,2017-11-21 18:30:00,CAN,2017-11-21 21:00:00,02:43:00,02:43:00,B1940,738,FALSE,NULL
13083,ZH9008,BKK,2017-11-21 04:05:00,CAN,2017-11-21 07:00:00,02:55:00,02:55:00,B1477,738,TRUE,NULL
13084,ZH9008,CAN,2017-11-21 09:50:00,WUX,2017-11-21 12:10:00,02:17:00,02:17:00,B1477,738,FALSE,NULL
13087,ZH9019,SZX,2017-11-21 23:15:00,BKK,2017-11-22 02:15:00,03:08:00,03:08:00,B5859,738,TRUE,NULL
13088,ZH9019,XIY,2017-11-21 18:20:00,SZX,2017-11-21 21:15:00,02:56:00,02:56:00,B5859,738,FALSE,NULL
13089,ZH9020,BKK,2017-11-21 03:45:00,SZX,2017-11-21 06:30:00,02:42:00,02:42:00,B1713,738,TRUE,NULL
13090,ZH9020,SZX,2017-11-21 08:25:00,XIY,2017-11-21 11:10:00,03:35:00,03:35:00,B1713,738,FALSE,NULL
13091,ZH9422,CKG,2017-11-21 21:40:00,SZX,2017-11-22 00:05:00,02:07:00,02:07:00,B1993,738,FALSE,NULL
13092,ZH9423,SZX,2017-11-21 08:20:00,CKG,2017-11-21 10:40:00,02:26:00,02:26:00,B5105,739,FALSE,NULL
13093,ZH9424,CKG,2017-11-21 11:50:00,SZX,2017-11-21 14:00:00,02:07:00,02:07:00,B5105,739,FALSE,NULL
13094,ZH9425,SZX,2017-11-21 11:25:00,CKG,2017-11-21 13:40:00,02:26:00,02:26:00,B5441,738,FALSE,NULL
13095,ZH9426,CKG,2017-11-21 14:50:00,SZX,2017-11-21 16:55:00,02:07:00,02:07:00,B5441,738,FALSE,NULL
13096,ZH9427,SZX,2017-11-21 16:40:00,CKG,2017-11-21 19:10:00,02:26:00,02:26:00,B1713,738,FALSE,NULL
13097,ZH9428,CKG,2017-11-21 08:50:00,SZX,2017-11-21 10:55:00,02:07:00,02:07:00,B1972,738,FALSE,NULL
13098,ZH9429,SZX,2017-11-21 17:25:00,CKG,2017-11-21 19:40:00,02:26:00,02:26:00,B7083,738,FALSE,NULL
13099,ZH9430,CKG,2017-11-21 21:10:00,SZX,2017-11-21 23:20:00,02:07:00,02:07:00,B1713,738,FALSE,NULL
13100,ZH9431,SZX,2017-11-21 20:25:00,CKG,2017-11-21 22:45:00,02:26:00,02:26:00,B5772,738,FALSE,NULL
13101,ZH9432,CKG,2017-11-21 07:40:00,SZX,2017-11-21 09:45:00,02:07:00,02:07:00,B1937,738,FALSE,NULL
13114,ZH9951,SZX,2017-11-21 07:00:00,MIG,2017-11-21 09:45:00,02:51:00,02:51:00,B5615,738,FALSE,NULL
13115,ZH9952,MIG,2017-11-21 10:40:00,SZX,2017-11-21 13:15:00,02:28:00,02:28:00,B5615,738,FALSE,NULL
13117,ZH9021,SZX,2017-11-21 09:55:00,SIN,2017-11-21 13:40:00,04:01:00,04:01:00,B1712,738,TRUE,NULL
13118,ZH9022,SIN,2017-11-21 14:40:00,SZX,2017-11-21 19:00:00,04:10:00,04:10:00,B1712,738,TRUE,NULL
13119,ZH9023,SZX,2017-11-21 12:20:00,SIN,2017-11-21 15:55:00,04:01:00,04:01:00,B1972,738,TRUE,NULL
13120,ZH9024,SIN,2017-11-21 17:25:00,SZX,2017-11-21 22:00:00,04:10:00,04:10:00,B1972,738,TRUE,NULL
13127,ZH9703,WUX,2017-11-21 13:30:00,XMN,2017-11-21 15:30:00,02:01:00,02:01:00,B1517,738,FALSE,NULL
13128,ZH9703,SHE,2017-11-21 10:15:00,WUX,2017-11-21 12:45:00,02:35:00,02:35:00,B1517,738,FALSE,NULL
13129,ZH9704,XMN,2017-11-21 16:30:00,WUX,2017-11-21 18:40:00,01:57:00,01:57:00,B1517,738,FALSE,NULL
